model,checkpoint_path,checkpoint_step,benchmark,pair_scope,target,differing_fields,count,mean,median,q10,q25,q75,q90,min,max
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, birthyear, sex, status, farm, county, parish, district",9064,0.3032306,0.020052413,4.6008732e-05,0.00059266965,0.75930625,0.99737287,4.894385e-08,0.999907
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, birthyear, sex, status, marriagestatus, farm, county, parish, district",8246,0.2111012,0.0035067145,9.6062895e-06,0.00012953114,0.22093205,0.9765318,4.504026e-09,0.99992645
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, birthyear, status, farm, county, parish, district",8216,0.31406096,0.023538254,6.299703e-05,0.0008468097,0.8011576,0.99832976,3.6948492e-08,0.99991655
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, birthyear, status, marriagestatus, farm, county, parish, district",7914,0.22719821,0.0049186544,1.1898533e-05,0.00016187143,0.32713813,0.98310167,4.422248e-08,0.99990153
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, patronym, birthyear, sex, status, marriagestatus, farm, county, parish, district",3731,0.37976807,0.17699188,0.0006613765,0.008998131,0.84190917,0.9886212,1.7262195e-07,0.99988556
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, patronym, birthyear, status, marriagestatus, farm, county, parish, district",3310,0.43592814,0.2860912,0.0010021153,0.016449366,0.9224371,0.9973343,2.9876066e-08,0.99989426
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, patronym, birthyear, sex, status, farm, county, parish, district",3167,0.5420651,0.63921773,0.0030561932,0.045893658,0.9850301,0.99861246,7.705925e-09,0.9998919
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, patronym, birthyear, status, farm, county, parish, district",2761,0.5786363,0.74969226,0.0057498673,0.08177627,0.99423826,0.9994242,4.1750909e-07,0.9999298
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, farm, county, parish, district",2563,0.3746563,0.16200691,0.00055098085,0.009223433,0.8148895,0.98147315,1.1365676e-07,0.99992883
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, sex, status, marriagestatus, farm, county, parish",2288,0.26792207,0.034316406,7.312688e-05,0.0012867983,0.5274426,0.94256604,8.436102e-08,0.9998084
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, status, marriagestatus, farm, county, parish",2106,0.29208216,0.042635713,0.00014713293,0.0020046716,0.63852155,0.9738023,8.758255e-07,0.9998698
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, sex, status, farm, county, parish",1764,0.35933778,0.10640633,0.00029928656,0.004785255,0.82059634,0.9920063,2.1709828e-07,0.99981564
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, patronym, birthyear, status, marriagestatus, farm, county, parish, district",1495,0.2415239,0.034004655,0.00011324913,0.0015777058,0.4493873,0.84768647,4.7499717e-07,0.9987991
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, status, farm, county, parish",1492,0.38320035,0.18834764,0.00047264766,0.0066932845,0.8484653,0.9920954,1.8214712e-06,0.9999256
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, birthyear, status, marriagestatus, farm, county, parish, district",1366,0.22296873,0.03500832,9.5593445e-05,0.0014004114,0.3701535,0.829341,2.7496416e-08,0.9996567
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, surname, birthyear, status, marriagestatus, farm, county, parish, district",1137,0.30112433,0.009690056,1.0591849e-05,0.00014267612,0.83124137,0.9829729,5.709731e-08,0.9998872
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, surname, birthyear, sex, status, marriagestatus, farm, county, parish, district",955,0.28430524,0.009107017,1.6793716e-05,0.00020056206,0.74838233,0.97358024,1.0202915e-07,0.99952483
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, patronym, birthyear, status, farm, county, parish, district",933,0.26011232,0.044074174,0.00016163022,0.002650715,0.4610988,0.9416033,2.7771048e-07,0.99984217
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, birthyear, status, farm, county, parish, district",920,0.28496182,0.06705119,0.00043110273,0.0036345837,0.52983963,0.9260623,1.8819259e-07,0.9998754
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, surname, birthyear, status, farm, county, parish, district",807,0.2777211,0.02474932,1.626532e-05,0.0003325102,0.58073044,0.9799825,4.2289322e-08,0.99930227
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, sex, farm, county, parish, district",721,0.46027637,0.35484663,0.0037384948,0.042983953,0.94151556,0.99079305,3.5058024e-06,0.99966383
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, middle_name, patronym, birthyear, sex, status, farm, county, parish, district",648,0.9077257,0.99786246,0.6427485,0.9878695,0.999257,0.9996317,5.5419652e-05,0.99990153
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, surname, birthyear, sex, status, farm, county, parish, district",608,0.31762293,0.041307062,7.4619005e-05,0.0014020622,0.7653495,0.99366003,3.3830528e-07,0.9997569
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, middle_name, patronym, birthyear, sex, status, marriagestatus, farm, county, parish, district",593,0.81420165,0.9928558,0.15947056,0.7803934,0.9989157,0.99963856,4.8438874e-06,0.99992454
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, middle_name, patronym, birthyear, status, farm, county, parish, district",550,0.91672206,0.99902076,0.7021336,0.99367625,0.9995993,0.9997867,8.9363995e-05,0.9999201
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, middle_name, patronym, birthyear, status, marriagestatus, farm, county, parish, district",529,0.8409436,0.993958,0.23818398,0.87235415,0.998599,0.9993652,0.00022589054,0.99987817
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, patronym, birthyear, farm, county, parish, district",511,0.5140393,0.51643306,0.00132103,0.044175945,0.97207034,0.99862885,1.4045905e-06,0.9999293
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, status, marriagestatus, farm, county, parish, district",410,0.32382348,0.13733177,0.0014817202,0.010747919,0.6584568,0.9488523,7.156473e-08,0.99979526
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, birthyear, farm, county, parish, district",384,0.5358719,0.6302132,0.001581204,0.026427623,0.99713314,0.9994105,1.3393396e-06,0.99988186
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, birthyear, status, marriagestatus, farm, county, parish, district",371,0.1765489,0.002647301,9.096909e-06,0.00011316435,0.12784849,0.86198926,1.5292144e-07,0.9995962
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, marriagestatus, farm, county, parish, district",370,0.2550147,0.0064663026,5.361593e-05,0.00037582195,0.5460018,0.94043607,4.5470014e-07,0.99907887
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, birthyear, status, farm, county, parish, district",338,0.1828636,0.004762562,2.5958409e-05,0.00024496866,0.20422685,0.88342834,3.304209e-07,0.9998055
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, status, farm, county, parish, district",315,0.5051086,0.52381784,0.00095265615,0.034314867,0.96762294,0.99655724,6.2036435e-07,0.9999037
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, birthyear, status, farm, county, parish",308,0.32690996,0.058940023,0.0002458213,0.0048271865,0.80249166,0.9991629,7.984039e-07,0.999879
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, sex, status, farm, county, parish, district",288,0.53063875,0.59635115,0.0010683266,0.04732241,0.97388375,0.9988862,7.86958e-09,0.99979025
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, sex, status, marriagestatus, farm, county, parish, district",273,0.33405343,0.15356052,0.0009011082,0.006252905,0.6590763,0.9610199,9.167452e-07,0.99990165
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, middle_name, patronym, birthyear, status, marriagestatus, farm, county, parish, district",273,0.17722909,0.0021688063,5.9724284e-06,6.703527e-05,0.07745466,0.95437694,1.9369485e-07,0.9991881
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, birthyear, sex, status, marriagestatus, farm, county, parish",259,0.22617075,0.018362902,0.00012607846,0.0011626066,0.3637641,0.96235555,1.11141375e-07,0.9999138
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, birthyear, status, marriagestatus, farm, county, parish",255,0.286973,0.022250934,0.0001122597,0.0011289845,0.67231476,0.99624485,1.440628e-05,0.99984884
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, birthyear, sex, status, farm, county, parish",250,0.3059642,0.047382705,0.00023575359,0.0027801862,0.68925196,0.9972567,3.3719016e-07,0.9998559
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, patronym, birthyear, sex, status, marriagestatus, farm, county, parish",203,0.38093448,0.17749977,0.0031579058,0.01786696,0.81116915,0.9949572,1.2671292e-06,0.9997701
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, status, marriagestatus, farm, parish",199,0.62623656,0.84344757,0.014562866,0.19939874,0.97340107,0.9946357,1.23289765e-05,0.9996971
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, patronym, birthyear, status, marriagestatus, farm, county, parish",196,0.46220282,0.355716,0.0016068494,0.0208484,0.9593795,0.99837184,5.848356e-06,0.9998447
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, middle_name, patronym, birthyear, status, farm, county, parish, district",190,0.24218318,0.009937765,3.8605758e-05,0.00038385595,0.36589313,0.99845374,3.137768e-07,0.9998841
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, patronym, birthyear, sex, status, farm, county, parish",177,0.59124434,0.89622724,0.004340992,0.053480625,0.9939825,0.9993917,8.9516914e-05,0.99982077
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, patronym, birthyear, status, marriagestatus, farm, county, parish, district",146,0.36669302,0.21356012,0.00070537254,0.0068613365,0.7068808,0.94192827,1.9908752e-05,0.9984054
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, status, farm, parish",136,0.538147,0.643522,0.00951203,0.14660685,0.97326064,0.99738336,1.1856775e-06,0.99990904
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, sex, status, marriagestatus, farm, parish",134,0.384931,0.26671982,0.00065781566,0.02866928,0.6946099,0.93724835,7.3360825e-05,0.9998136
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, patronym, birthyear, sex, farm, county, parish, district",130,0.53214186,0.57872987,0.0038513383,0.050547462,0.9767535,0.99155354,6.5545055e-06,0.999635
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, patronym, birthyear, status, farm, county, parish",122,0.68799406,0.928939,0.023188287,0.43224162,0.996994,0.99971235,0.0012024954,0.9999114
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, status, farm",121,0.8529969,0.99664366,0.19766718,0.8978969,0.9996197,0.9998203,0.0005104929,0.9999567
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, status, marriagestatus, farm",118,0.7133636,0.94365853,0.001090497,0.40628123,0.9950454,0.99882257,1.6767689e-06,0.9999418
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, birthyear, status, marriagestatus, farm, county, parish, district",112,0.31369513,0.13013332,0.00022302508,0.012272313,0.58537686,0.98337996,7.849615e-06,0.99950016
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, middle_name, patronym, surname, birthyear, status, marriagestatus, farm, county, parish, district",105,0.82394916,0.9780036,0.08127607,0.85015535,0.99270976,0.99857014,3.162849e-05,0.99984884
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, farm, county, parish",97,0.49073973,0.4232013,0.0015761579,0.05077367,0.9713094,0.99562174,0.0001461647,0.99987984
